Id,Score
357308,2
472841,5
54690,5
224925,5
509121,5
357812,1
416493,5
501404,5
12454,1
185956,1
267136,4
424825,5
44707,2
239091,4
415158,4
17406,1
38069,5
393996,5
344343,3
266206,2
129061,5
10583,5
249775,5
495171,5
373693,4
265573,4
17971,5
345975,5
533641,5
485630,5
479559,2
13936,5
141688,5
411761,5
302880,5
478779,5
272710,5
212807,3
323387,4
292585,5
42961,4
332275,2
480279,2
250635,5
377406,4
370835,5
68389,4
403999,5
105401,5
568204,2
453642,5
387150,5
380501,1
447178,5
531266,5
360620,5
547643,5
122434,1
172443,4
247524,3
498200,5
149450,5
434885,5
104079,1
206695,5
393474,3
296005,5
30103,5
506049,5
227254,4
46496,5
259825,4
119414,5
403581,5
449293,5
475108,5
176942,5
133638,5
441504,5
218797,4
217323,5
545478,5
499831,5
145514,5
519347,5
504422,4
336561,5
390106,5
559032,5
483814,4
383630,5
226947,5
263172,5
349179,3
410642,3
300500,4
74163,5
197744,5
239909,4
521239,5
304809,5
208010,5
558481,5
483044,2
288274,5
274919,5
556326,5
189507,5
238347,5
460921,5
325175,5
369788,5
388052,3
401966,5
170008,4
463347,5
508674,1
424040,5
320267,5
293902,1
420994,5
101623,5
64481,4
219513,4
563820,5
67093,5
290207,5
114273,5
117195,5
10945,5
33324,5
187511,4
556931,5
489932,5
126293,2
12242,1
510092,1
250925,5
106498,5
465127,2
76717,2
555071,4
56383,3
231061,4
177857,4
229341,5
224794,5
232689,4
383620,5
128100,1
170208,5
16829,3
406975,5
421680,5
467595,5
126694,5
566720,4
82986,5
564987,3
306198,2
58159,5
26647,1
261056,4
4524,3
361906,5
193153,3
309361,5
302203,5
411075,5
45506,4
553372,5
399870,2
487544,5
506947,4
373106,5
467347,5
74989,5
303950,5
31055,5
46555,2
93472,2
296352,5
33799,5
216014,2
247267,5
373994,5
297778,5
467922,5
101410,5
161204,5
395151,5
309514,3
144342,5
24249,5
9922,5
34680,5
203027,4
542008,5
264541,5
18520,1
328056,5
541974,5
313936,5
150919,2
179059,5
544770,2
422567,5
414675,3
340280,1
508196,3
424425,1
390687,5
267962,5
377086,5
3955,4
343006,1
259584,5
151894,3
344404,2
274446,5
72178,2
98816,5
395927,5
216958,5
521682,4
39293,4
414379,1
13359,5
155970,1
554514,5
440489,5
156368,4
227275,4
503527,5
64362,4
417094,5
317023,5
524599,1
500260,5
4861,5
239697,3
330484,5
125204,5
472367,5
252386,5
441589,5
458282,5
305541,4
26784,5
118694,5
554801,5
483354,5
80482,5
86200,5
79128,5
294019,5
77108,5
188892,5
538164,3
234935,1
46809,5
35689,5
146607,5
531017,5
552365,5
502125,1
475450,4
91215,3
122614,2
544786,5
515650,2
407752,5
321689,1
433768,4
540303,5
298892,5
240877,5
139396,2
267948,2
176553,4
240256,4
75695,5
364436,5
73869,2
418107,5
259612,5
19220,5
227706,3
121710,5
10725,5
529160,1
495650,4
69954,1
239799,4
111734,4
161980,5
488635,5
568319,5
21796,1
67446,5
231281,5
464544,5
134811,5
114826,5
214868,5
561814,5
470048,5
505800,5
515968,5
118922,5
233963,5
212740,5
248339,5
517874,5
271181,1
361801,5
296199,5
357832,5
528148,5
375715,5
424111,4
361017,5
62828,5
182983,4
260737,5
156927,1
204413,5
476620,1
450200,5
77876,3
367302,3
509398,1
400494,5
42077,4
81019,5
249156,5
294178,4
113182,5
339495,5
427288,5
229716,5
437875,5
3133,5
354173,4
252057,5
181429,5
387502,5
13790,5
103780,5
164647,2
298829,4
368469,5
11036,1
464823,5
492498,2
121794,5
226553,5
154792,4
374115,1
45546,4
35117,5
288300,5
139739,5
241624,5
256255,1
373119,5
288940,5
92153,3
95442,3
211863,5
17527,5
457476,5
48409,5
386482,4
237523,3
196427,2
112368,1
397850,5
527224,1
556721,2
459782,5
46107,5
366593,1
94691,4
28150,5
21550,2
47608,2
70901,5
326763,5
122631,5
475068,4
388485,5
370494,5
170421,5
185193,5
49837,1
52378,1
274461,4
117901,4
537848,5
390764,3
32811,5
377977,5
169015,3
270831,5
405877,5
137183,5
134823,1
266316,2
89018,4
548421,5
531283,5
61228,5
339282,1
329232,4
519182,5
499511,5
450737,4
10750,5
321919,5
552344,1
76777,4
525316,5
90109,5
166036,5
550373,5
532976,5
146177,4
511055,5
262164,5
78725,2
468379,5
169993,5
39434,5
244659,5
91582,5
309921,5
434542,5
288600,5
467987,4
202623,4
420822,5
360735,5
546433,5
123462,4
198633,5
101121,5
326170,5
87352,1
470851,5
182178,5
350022,3
523323,5
324248,4
488536,5
227419,5
301054,5
138201,4
334208,4
38923,3
80269,1
332000,5
104624,5
28000,5
37631,5
560951,1
4841,5
323303,5
297916,1
397656,5
9020,5
526443,5
756,5
72023,4
263016,5
450727,5
148930,5
100734,4
256504,4
298224,5
368163,5
477573,5
350676,5
150771,5
226999,4
498959,5
293217,5
331455,5
180529,5
37293,5
311034,5
513143,5
104585,5
196571,5
20093,4
488014,4
365621,5
272020,1
73840,5
198748,5
62416,5
458301,5
62003,5
271574,5
390234,3
527714,5
47075,4
275716,5
183757,5
361980,5
355673,5
343640,5
323071,2
172476,2
294502,4
423321,5
243213,3
94872,5
196922,3
85061,5
404426,5
400854,5
523537,5
252650,5
234472,5
15386,5
71068,1
111329,1
122499,5
418554,5
152904,5
57799,4
378994,2
217106,5
274406,5
409246,1
303322,5
111277,5
178337,5
25222,5
155852,5
528384,5
226622,3
179934,5
314758,5
218446,5
450920,3
109094,3
507331,5
197119,5
450618,1
12021,1
278573,5
555259,5
9590,3
434412,3
252905,3
64229,5
481783,2
129619,1
376040,4
51997,5
191115,5
95690,5
333206,5
511030,5
203755,5
301486,5
87657,5
447076,5
457687,1
369628,4
359091,4
367693,5
23653,1
194864,5
448068,5
182518,4
237214,4
133745,5
59560,5
300417,3
113797,5
165981,3
526524,5
464028,5
50062,5
168491,5
45151,5
80301,5
133575,4
19651,4
406822,4
355065,5
101739,5
454905,4
308840,5
64702,5
137331,5
366374,5
10447,5
432520,5
544787,1
164957,5
416023,4
558837,5
451477,5
343493,5
484434,5
8142,3
107897,5
547459,5
499036,2
302143,4
216722,5
285276,5
347882,5
20147,5
113950,3
462452,5
54188,5
203263,4
438519,2
283403,5
124276,5
553284,5
79017,5
450137,5
440040,4
445617,5
486619,1
28281,1
545483,3
323504,5
337216,5
53277,5
550394,3
235521,5
392509,5
150997,5
211800,1
557455,5
380731,5
396560,5
252318,3
309015,5
451583,1
69557,5
159621,5
530914,5
423493,4
180263,5
9238,5
112250,5
412549,5
24017,5
429612,5
141700,4
3747,5
337361,5
284674,5
459151,1
408475,5
329282,5
502987,4
411021,5
410541,3
321260,5
272292,2
463340,4
45460,5
253126,3
331187,5
328920,3
242263,5
407288,5
30609,5
284549,5
10055,1
322988,5
320092,5
368992,1
396515,4
400076,5
169949,3
42166,5
5905,5
87696,5
389224,5
255839,5
423082,5
256807,5
398863,5
15161,5
128216,5
54042,1
14818,3
506213,5
258686,5
360555,5
538586,5
495716,5
39683,5
456798,5
269419,5
57815,5
399961,3
268864,1
23481,3
510128,4
21910,1
102553,5
236364,5
415612,5
340888,4
376913,4
348552,5
195716,5
214146,5
263091,5
280274,5
323677,4
43344,5
545134,5
163153,5
556739,5
137678,5
54011,5
41711,2
145597,5
321820,1
181002,4
532698,2
551656,5
191796,1
538428,5
472315,5
132160,5
263712,5
176693,5
502456,2
310394,5
193513,5
288124,5
176250,5
479276,5
241591,2
320199,5
234146,1
134747,5
78911,5
439283,5
109934,5
325607,4
491915,4
321117,5
26845,5
424482,5
568305,3
514145,4
51995,5
457723,5
66569,1
260169,5
334369,5
417487,5
428644,5
178806,5
135046,4
60314,2
225661,5
117834,4
550923,5
508259,5
84556,5
122628,3
375825,4
266523,4
559263,5
250446,5
256639,4
528054,5
10666,5
47479,5
246121,2
373686,5
45843,5
294647,3
317273,1
202816,5
513523,5
544820,5
158330,5
295071,5
486724,5
282616,5
95795,1
393743,4
6578,5
204247,5
457880,4
191377,4
155684,1
167639,5
213704,5
352397,4
32023,5
118332,4
256885,5
8788,4
251655,3
57630,4
520859,4
210318,5
355250,1
408032,5
458828,5
359600,5
423742,4
416912,5
7844,5
327153,5
333443,5
111616,5
557670,3
136970,5
381050,5
380931,5
314945,5
497272,5
512637,5
460452,5
178756,3
410563,5
278319,5
417938,1
309255,5
489412,4
165965,1
284022,1
209787,5
420465,5
230064,4
253766,1
350807,5
59400,5
258066,5
418494,3
133356,1
271295,5
47842,1
209356,5
2300,1
523481,4
275167,1
302235,1
28054,1
392632,4
48762,1
143297,2
275389,5
381955,3
324884,5
295639,5
8848,5
320117,5
88612,3
504182,5
236370,5
477185,5
68240,5
542705,1
7112,4
348332,5
119777,5
284514,4
217003,5
465524,5
161861,1
169300,4
305368,4
192174,5
28687,5
165516,5
296656,5
521381,5
156881,5
173269,5
219240,4
519225,4
1812,3
161641,3
235494,5
3205,5
487909,4
47706,5
480289,5
320302,2
321389,5
248996,3
521397,5
382024,5
560558,5
181550,5
391109,5
116259,3
88818,5
504919,5
260420,5
106861,3
278237,4
27418,5
335328,5
200506,4
324249,3
96439,5
255069,5
124095,5
176037,3
441058,5
11836,5
91256,4
93550,5
252636,5
184657,4
82813,5
223066,1
160688,1
490908,5
217577,3
331968,5
68554,4
553013,5
46722,5
453101,5
147953,5
541070,5
447007,2
151077,4
485096,5
349117,5
544849,5
125256,5
18788,5
544432,1
401200,4
168146,5
69678,4
505784,5
308368,5
511777,5
233426,3
158364,5
214856,5
112060,5
132638,5
164272,5
563110,5
258705,1
460816,5
244503,5
101940,1
25386,4
178801,5
215450,3
324748,5
409914,5
513038,1
103162,4
219721,5
109704,1
182301,1
459133,5
453951,5
109114,2
310724,4
14585,5
366946,5
562048,5
281064,5
730,4
547105,5
130557,4
249428,4
352507,5
299103,3
238916,5
81089,5
410697,3
567288,5
338179,5
76151,4
429254,5
534126,5
553109,5
26089,5
230508,5
22227,2
538472,5
231926,5
333457,5
421181,5
190408,4
544556,5
129642,1
409502,1
38279,4
123381,5
415602,5
336601,5
413413,5
48736,5
152972,5
304849,5
532356,4
502365,1
42450,5
381729,2
58925,5
501382,4
414102,5
499236,3
155475,5
260224,5
482772,5
513774,5
31125,5
361728,5
245076,5
34411,5
369053,5
503482,1
6286,5
273558,5
154777,4
563216,3
462681,4
395946,3
233748,5
531773,5
528000,5
105820,4
151452,5
482327,1
461629,4
155946,5
216065,5
483600,5
341860,3
88763,5
509279,5
535918,5
563091,5
236701,5
131904,4
64099,5
568179,5
194637,4
552919,5
291182,5
398806,5
110332,5
517689,5
238376,5
54937,5
392139,5
397293,5
17930,5
315448,5
278200,5
165469,5
5376,1
515053,4
117082,5
430916,5
57590,5
525665,5
481313,1
375685,5
166058,5
76276,5
25414,5
38101,1
319518,5
565703,5
48684,4
368677,5
477616,4
341026,5
250192,5
12507,4
405144,5
423690,5
131964,5
468397,5
282892,4
272186,4
46860,4
504613,5
199424,3
112498,5
108820,1
251254,5
389996,4
79449,5
539769,1
181971,5
207053,5
307857,5
70227,2
190047,5
372863,5
90374,4
561832,5
267257,4
155012,1
201761,5
75411,5
475994,5
121804,5
512492,1
360876,5
544181,5
516304,5
65514,3
233573,2
74993,5
164490,5
358950,3
196479,5
147458,5
441920,4
139499,3
567686,3
504905,3
536154,1
129064,5
539267,5
421850,4
505985,1
79563,5
431892,1
331197,5
235585,5
204205,4
519221,5
108747,5
470177,5
146584,5
376035,4
52022,5
453818,5
381448,4
315390,4
70746,5
63414,4
148812,4
421345,5
281974,5
317673,5
69572,5
265691,5
380673,5
510081,5
212140,1
54648,5
561975,5
472190,5
198982,5
377634,4
151821,3
73556,5
289640,1
231141,3
306794,4
395673,1
18459,1
281509,1
68585,5
461649,5
62838,4
13357,1
339878,3
240318,3
419656,5
340463,4
308218,1
40942,5
183000,4
452946,5
18209,4
121734,5
205594,3
74186,4
392346,1
393480,3
18894,3
461735,5
464690,3
251592,3
293757,4
164655,5
135634,4
214997,5
428434,5
474401,4
131615,5
432302,1
380937,5
242168,5
87337,2
296586,5
426285,4
196524,5
497309,2
81252,5
320915,5
87170,5
328463,5
377064,5
374857,5
481223,4
279614,5
124398,5
365397,5
470426,5
373054,3
18785,1
57494,5
61664,5
567978,1
41022,5
90695,3
194271,1
553543,1
269217,5
221757,5
29265,5
382977,1
529708,5
67219,4
258411,3
155689,5
299686,5
105969,5
446864,2
18598,3
394766,5
443291,2
115434,5
264384,1
507083,5
84441,5
30219,5
377680,1
372016,1
157756,5
34443,5
432361,1
425187,5
36436,5
493466,1
206777,5
120232,5
176015,2
401161,5
419564,3
412154,4
476555,5
387871,1
293608,5
117216,4
337853,1
513604,5
200458,3
106904,3
31245,5
83349,5
332035,5
134150,1
397489,5
298147,5
303174,5
134025,5
193790,4
19779,2
521481,5
175857,5
327660,5
303791,5
211770,5
242456,5
561687,4
108005,5
97852,5
372349,5
332766,5
216514,4
120276,3
515651,4
555641,5
278268,4
88546,5
115875,5
74736,5
42312,2
141840,4
346638,3
400109,3
78555,5
133715,5
176916,5
365413,5
263059,5
563136,4
550263,5
213645,4
139812,5
509741,5
238305,5
129699,3
459504,5
462609,5
89371,5
30022,5
379569,3
196857,1
496102,5
364064,3
142712,5
270326,5
402191,5
177452,3
394638,5
271849,3
325174,5
102963,4
361669,5
444252,5
328882,2
121095,5
336038,5
91239,5
172291,5
410462,5
417989,1
304165,5
139973,5
118898,5
321089,3
253898,3
398811,5
68982,5
297409,3
149319,1
195476,5
243025,5
40058,5
131354,5
564972,5
423575,5
355345,5
71798,5
544307,5
546383,5
464154,5
305560,5
429979,5
240835,4
120544,4
374984,5
162973,5
135203,5
2206,5
223639,3
368887,5
496072,5
498527,5
313596,4
181911,5
73778,5
110338,4
23817,5
70316,1
158103,4
444577,1
226773,5
523554,5
334309,1
339491,5
462492,5
328363,2
469144,5
117919,1
55367,5
359534,5
4959,5
422058,5
265173,5
429955,4
172897,5
488651,5
510931,2
294396,3
486998,4
70477,5
397208,1
165377,5
264618,5
6111,5
441520,5
377704,5
462208,5
276305,5
503784,5
271996,4
61609,4
97872,4
248863,1
207512,5
259286,5
111666,5
304032,5
544699,5
234441,5
478560,5
565105,5
528281,5
212748,5
554774,4
355271,5
129358,5
2613,5
534262,5
391708,5
275748,5
131711,5
359024,1
288199,5
193291,5
398476,5
518024,5
444159,2
37207,5
140373,1
372727,5
154852,5
332493,1
331487,2
141952,3
145544,2
523073,3
95853,5
151895,1
156772,5
181592,1
13482,5
563985,5
28067,5
310544,5
14189,5
105188,5
105500,4
48747,5
160786,5
209583,5
338337,5
325531,5
299704,4
467559,5
545634,5
41768,4
541578,1
476809,5
232123,1
160128,5
535504,5
331620,5
43516,5
529114,5
483667,5
218782,4
59188,5
438676,3
274551,5
165945,5
342847,5
55335,5
154702,5
435389,2
156357,4
563517,4
533650,5
445066,5
47071,5
480751,5
129503,5
177990,1
224156,3
159730,5
200055,5
153053,1
165524,5
330338,2
192847,5
182736,5
541292,3
190527,3
536525,5
514426,5
315550,1
486420,5
348321,5
384220,5
53689,5
42693,5
477253,5
396815,5
27632,5
40955,4
97183,5
290436,5
251718,3
532423,5
359945,5
78778,4
508093,4
369450,5
286596,5
108267,5
553888,3
141207,5
37453,5
284438,4
144152,5
326678,1
86333,5
308334,5
252800,5
318604,4
321814,4
390564,5
563986,5
413638,3
203912,5
554028,4
66333,1
120406,4
560961,1
120650,5
157991,5
399121,5
486500,5
567274,5
303450,2
375805,5
159949,5
31328,3
5545,1
423184,5
427483,5
561928,5
476767,5
55916,3
435050,5
403111,5
484576,5
296943,2
50697,5
474978,5
110194,5
65217,5
489435,5
387075,1
381040,5
255739,5
9024,1
271227,5
469154,4
230479,4
310689,5
250779,5
4484,5
306722,5
30036,5
138340,5
359692,5
57929,2
119398,5
552187,5
463428,5
416445,5
71592,2
318518,3
209978,5
19864,2
150859,1
85808,5
45013,5
446106,2
256983,3
103995,5
252752,5
70100,4
284812,3
326823,4
332520,5
362723,3
551634,5
6254,4
401787,4
319920,4
469842,4
148539,5
89057,5
159942,4
155133,5
64412,1
279012,3
424970,3
315162,3
515818,2
391653,5
302475,3
531815,5
170789,5
310774,5
379736,2
164920,5
75524,5
381590,5
52927,4
455753,5
565093,5
439084,5
459527,5
456820,5
204575,5
290882,4
255415,5
457661,5
441449,5
204173,5
457891,3
485442,4
333793,5
189844,2
251843,5
430570,5
230686,5
382360,5
28465,1
546395,5
193896,1
300951,1
398193,2
454768,3
495686,5
226425,5
450823,1
129374,1
96994,2
421062,5
101874,5
104865,5
317140,5
111412,3
236763,5
352267,5
202061,5
96433,5
69270,4
518285,3
549809,5
455220,5
494861,4
486952,5
13645,5
317929,1
436772,3
384581,4
305055,1
234214,5
465460,5
495013,2
457859,3
45761,3
563643,5
489220,3
529965,2
174134,5
279456,5
276178,5
221314,5
387012,5
205643,5
103345,3
384087,5
300744,2
48047,5
26228,4
506025,5
327561,4
498700,5
305724,5
142418,5
134710,5
86177,5
407705,5
55892,5
65518,2
250042,5
15321,4
26207,5
36753,1
442179,3
311736,5
448789,5
463341,5
411755,5
99968,5
402280,5
519098,3
134418,5
314840,2
307265,5
247932,4
401920,5
423301,4
564322,3
124747,5
273710,5
467845,5
272427,5
239821,4
225378,5
62504,4
55909,5
127930,5
433927,4
321810,5
116763,2
340636,4
291990,5
366482,3
333101,5
340651,4
344917,5
484505,4
467816,5
408925,3
288309,5
447181,5
350783,5
445657,5
61348,2
427185,5
527222,5
404363,1
531241,5
143559,5
253814,5
557924,1
543113,5
60121,5
479200,5
533674,3
129115,3
229908,3
18583,5
258244,5
209673,5
176919,4
14208,3
241693,4
319720,3
524238,5
68949,5
301195,5
449025,5
193337,4
299167,5
49054,1
9801,5
71632,4
502107,5
69513,5
559864,5
264264,5
57295,3
177854,5
456333,5
319871,5
70873,5
83187,5
34140,5
129711,5
216814,3
88243,5
37573,5
542470,4
328577,2
198511,4
563061,3
22876,4
391597,5
124660,4
410491,1
244951,5
523443,5
125432,3
149870,5
248365,5
46314,5
370723,1
243370,5
477398,5
496379,5
447329,5
215025,5
178090,1
398328,5
65877,3
342791,5
308761,5
237575,5
246143,5
524070,5
422941,5
534556,2
130376,3
492591,5
388930,4
360738,5
53045,3
313270,1
244151,5
482391,5
376685,4
176476,3
311063,5
389146,5
497145,5
474486,5
335917,5
158169,5
303725,2
380097,2
436077,5
54237,5
96445,5
340511,4
250685,5
187467,5
22955,2
407607,5
305223,5
454083,3
533639,5
108407,1
452657,5
301782,5
351649,5
380006,5
16501,5
407496,5
257339,5
13432,4
204540,5
90141,5
30376,1
515817,5
138022,5
449692,5
118360,3
432347,3
140830,2
203513,5
327276,5
455729,1
136223,2
109191,5
61143,5
479528,5
468937,5
264570,5
119501,5
49772,2
409923,4
536916,1
178561,2
69441,5
257790,5
428610,5
414369,5
367921,4
337073,4
385605,5
86904,5
239387,5
73043,1
337201,3
506371,5
441833,4
330238,5
383675,5
39059,5
362798,5
127995,5
561529,5
556443,5
181599,5
88064,5
491329,4
199126,5
285971,5
126387,5
538911,5
417021,5
359043,1
319522,4
316148,4
31020,2
327511,5
5510,2
403822,5
162388,4
12208,5
165270,5
181594,4
161131,5
517971,1
127671,5
352413,5
528317,3
319638,5
306971,5
174797,3
150825,5
272803,5
545108,5
142255,5
499564,5
376112,5
238930,4
51143,5
269578,5
505501,5
502190,5
205446,5
276701,1
80000,4
74771,4
300535,5
395929,5
69528,5
433135,5
559188,5
364259,5
258359,5
469922,1
366015,3
428424,5
163710,5
162940,1
81303,5
273610,5
364039,1
68805,5
214807,2
430008,5
425218,5
417659,5
77380,3
249079,1
502027,3
176060,3
427772,5
180683,5
485464,5
536063,1
513624,1
14322,3
385530,1
63168,3
136120,5
477113,5
451173,5
103010,4
450527,4
77231,3
564909,5
495540,5
226225,2
224648,5
379911,5
479704,2
255306,5
151001,5
415204,5
57088,5
207067,5
473153,5
378730,5
321828,5
192790,5
98677,5
453502,5
525940,4
305898,5
175176,5
237099,3
254588,5
276806,4
255354,4
242244,5
206568,5
551819,5
417638,5
154660,5
146569,5
87266,5
533182,3
21431,5
135828,5
351677,5
53363,5
433258,2
82613,5
315570,5
322703,2
161063,2
546693,5
441042,4
240944,2
391966,5
210423,5
185167,4
382804,5
291138,4
36369,5
3078,4
467040,1
312177,5
32110,5
325293,5
323325,5
561601,3
193942,5
276039,5
429221,1
484597,5
297238,5
161776,1
304964,5
134316,4
492928,5
286474,5
379928,2
139601,1
56308,4
356545,4
494906,5
274509,1
470168,5
431249,5
468846,5
562501,5
47350,2
227914,5
549393,3
503173,5
277116,5
421727,1
89297,5
81640,2
455575,2
301280,5
79407,3
215976,5
66438,5
324124,5
534019,3
212217,5
371350,5
11711,5
33263,4
314797,1
213846,5
509885,5
66464,3
554537,5
445792,5
46323,5
116812,3
199984,5
389670,4
383623,5
549124,5
96413,5
319915,3
134173,2
370491,5
440839,5
446187,4
368424,5
250182,4
440197,5
90895,5
20440,4
144006,2
545840,5
536561,5
361382,5
26752,3
186423,5
492292,5
350198,1
168155,5
566993,3
152022,2
250485,5
22381,5
498650,5
323062,5
501426,2
253146,5
67555,5
482065,5
373845,1
68704,5
70463,4
15488,5
289244,5
212460,1
541183,5
81245,5
365726,5
383619,5
163014,5
525766,5
77399,5
133153,3
382169,4
367807,5
476390,5
428682,5
117373,5
412972,5
128017,5
11663,5
60378,5
554730,5
259991,5
123813,5
373641,4
464085,4
345938,2
257070,2
505921,1
155537,5
307589,5
414428,4
292818,5
60206,1
132733,5
551340,5
75051,4
238694,5
208265,5
50992,5
240532,4
467108,5
50223,5
285036,3
198272,5
157772,4
27725,4
239304,1
18277,3
540530,5
481919,5
65246,5
119567,5
537505,5
49360,4
513205,5
276492,4
141213,4
84912,1
241157,5
14670,5
103073,1
249884,5
365206,3
172550,1
22631,5
460742,5
149234,5
508160,1
248335,5
521394,4
438656,3
87600,1
113883,5
288474,4
187576,1
126046,4
277430,5
425005,5
32088,5
406187,5
93910,5
204741,1
486893,5
513233,5
263236,5
447924,4
557179,1
349204,2
494360,4
440668,5
160000,5
53589,4
532141,1
310698,1
27341,5
429307,1
25420,5
23536,5
3746,5
446742,5
484594,5
33160,5
152256,5
71702,4
352374,5
329475,5
196229,2
432566,5
45741,2
447826,5
110529,5
28981,5
534959,5
159069,5
530037,5
567046,5
435452,5
146016,3
258882,5
195132,5
255646,4
115271,5
219759,5
53293,1
547807,1
185907,5
519994,5
60181,5
378360,5
561205,4
1031,5
170891,5
345782,5
451863,2
381278,5
110297,3
95823,1
330225,5
343672,4
155112,5
82693,5
538692,4
40442,2
48386,5
254117,1
240557,5
137149,2
457354,5
79342,5
493480,5
539043,5
92702,5
177652,5
97131,5
322829,5
97551,4
482352,4
342502,5
517640,5
200046,5
317160,3
168771,2
310576,5
289800,2
558516,5
8482,2
87543,5
207257,5
306503,4
409821,5
102671,5
12805,5
159533,5
523941,2
115039,5
408819,5
287518,3
565089,5
58974,5
340325,5
348448,1
533560,1
367130,5
17735,4
288487,4
24425,3
81523,2
183607,5
106072,5
11494,5
133054,3
383967,5
533539,5
548290,4
71628,5
357269,5
322726,4
544100,1
532364,5
177488,3
162935,4
349913,2
247167,1
486584,5
42277,4
508224,4
81442,4
41775,4
93181,5
251696,5
234783,2
216627,5
67493,5
264259,5
401391,5
52052,5
24521,5
290693,5
45228,5
322007,1
473517,2
336069,4
11221,5
340329,5
395857,5
179431,5
387051,3
371280,4
76009,4
10263,4
327898,5
340623,3
281026,5
56775,5
535001,5
488881,5
463000,1
465550,5
264702,4
413574,5
526966,5
345134,3
133595,4
545330,5
63505,5
185073,5
553967,5
499031,5
88969,4
178425,5
117578,5
379004,5
204750,5
142075,4
410948,1
283454,5
80178,3
565183,5
452064,4
328727,5
3825,4
305078,5
42554,5
249411,4
378633,5
376741,2
334696,5
100846,5
298220,5
402164,1
208882,5
26917,5
50551,2
527834,2
486930,5
315631,4
372323,5
348961,1
154383,5
156030,4
331618,2
447386,5
99577,5
367877,5
319278,5
223592,4
34120,5
318885,5
113686,3
533961,5
122173,5
99499,5
522404,1
303618,5
160456,5
279551,5
457852,5
41207,2
17447,3
328290,5
87682,5
433419,5
438926,5
469673,5
154775,5
99569,5
216441,1
473239,5
539171,5
185181,1
95597,5
118891,4
60179,1
545581,5
431508,5
195504,5
209733,5
171242,5
268152,5
449127,5
249740,2
378861,5
111129,5
467119,1
245049,2
144980,5
294103,5
442454,5
281258,5
549080,5
303648,5
206464,5
454440,4
546027,5
472830,5
69092,5
521594,5
401483,5
66471,5
11586,5
531310,4
446708,5
87944,2
342224,5
110493,5
497654,4
188040,5
382949,5
550697,5
318019,5
13034,5
42159,5
539653,3
465275,1
432833,5
30227,5
274315,5
88492,1
367735,5
463552,4
90190,4
344155,4
165438,5
462815,1
179287,3
441245,1
510078,5
113155,5
229920,5
98291,5
554100,1
149548,5
492184,1
149534,5
442199,5
230297,5
433612,1
94030,5
485020,5
298230,4
381812,5
175600,5
329227,5
290931,4
438724,2
213536,1
239448,5
410441,5
441403,4
419378,5
542727,5
192991,1
525036,1
255063,5
482695,5
173200,1
232797,5
28643,2
405552,2
154934,5
266098,5
127516,3
114830,5
95793,5
451675,5
115844,3
182701,4
42642,4
206947,4
26638,4
325250,2
258550,5
451597,5
7030,5
434974,5
441872,1
291829,5
74499,5
387678,5
433908,5
361435,5
98412,5
204888,4
187141,5
370714,5
262984,5
125209,3
312659,5
29547,1
493509,5
236930,4
5531,1
531005,5
353263,5
86497,1
538014,5
501547,1
7867,5
57614,5
4652,4
99725,4
335502,3
108415,5
254282,5
21469,5
446045,4
100749,5
49089,5
327168,5
268332,3
134459,5
270246,5
506399,1
328734,5
473510,5
135719,3
255918,5
324585,1
116474,4
457882,5
352427,5
546991,5
173670,5
562513,5
565760,1
68018,5
298784,5
165546,1
297712,5
299451,5
151381,1
533844,3
203393,5
73539,1
382640,5
23839,5
147442,5
351798,2
488089,5
6161,4
447303,2
144224,5
96774,5
119513,1
464940,5
21971,2
195653,5
21996,2
83508,5
3838,5
465413,5
265207,5
46075,5
323958,5
256586,1
565732,3
504325,5
510602,5
216212,5
356588,2
166112,4
437457,5
251237,5
352037,3
461357,5
81641,5
473065,3
136289,2
173914,5
171977,1
128653,5
388659,3
521979,2
541986,5
833,1
272262,1
407414,5
479222,5
380515,5
230718,4
344002,5
354699,2
356916,5
327369,5
10345,1
285566,4
135922,3
16447,3
500831,5
487229,3
450050,5
149562,5
30860,4
388957,2
62668,5
436904,5
3042,5
434146,4
259537,3
277953,4
438778,3
42877,4
317565,4
266793,5
312556,4
66598,5
102409,5
430041,5
420928,5
5615,5
557093,5
200468,5
253719,1
538048,3
425440,5
195507,3
172424,5
547280,4
568245,5
112471,5
96812,5
16685,4
238151,5
51298,5
438774,3
107682,5
545457,5
32195,4
430691,2
323541,4
449815,5
110156,2
350296,5
473598,5
144333,1
315249,5
425405,5
147512,5
151215,5
290834,5
411444,5
119109,4
500116,5
257297,4
35678,5
55106,5
228060,5
412172,5
157766,5
402867,5
312453,5
417335,5
336447,5
514951,5
387455,5
496996,4
30085,5
331201,1
165367,5
495781,5
403254,5
315428,4
447575,5
85535,5
38253,5
537314,5
486387,5
348911,4
479947,5
279238,5
298690,4
420115,5
46659,3
67265,5
70626,5
22771,5
543516,4
564497,5
430243,5
315247,4
312820,5
269891,5
289207,5
299948,3
5982,2
424669,5
147914,5
32655,2
428243,1
150247,5
189639,5
485716,4
412589,5
85238,5
280207,1
520676,3
439082,4
344401,5
58846,4
564496,5
127345,4
366583,4
113353,5
329756,5
90891,5
243823,5
546155,5
288249,5
380580,5
168229,4
490402,5
337208,4
263808,5
431028,5
291800,5
414983,3
423682,3
448119,3
174490,4
309779,5
262801,1
154414,5
288563,5
233099,5
512455,5
376029,5
53510,5
